date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:39:10	8832/8832	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d4bb081174f62e64cf52f4a5857f9616-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/waypoints.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/waypoints.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:10	15643/15643	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d07c5a3653f6372519d1010bdab8a4c1-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/venobox.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/venobox.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:10	135528/135528	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c9f7eaaf363bae627679e7855581e027-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/swiper.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/swiper.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:10	23038/23038	---MCZ	200	added ('OK')	application/javascript	etag:W/%220607b5a03167a3b1f48662ed2788a51d-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/smooth-scroll.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/smooth-scroll.js	(from https://te.dynamiclayers.net/softgen/)
13:39:11	8155/8155	---MCZ	200	added ('OK')	application/javascript	etag:W/%22da39c91a2115c6093fa38cf0054e39cb-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/wow.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/wow.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:11	3090/3090	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8e6371136f283a500deefc4618fc12e-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/animated-text.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/animated-text.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:11	71372/71372	---MCZ	200	added ('OK')	application/javascript	etag:W/%22546a6e9ed87fab9920f83cf0902868f7-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/gsap.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/gsap.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:12	41309/41309	---MCZ	200	added ('OK')	application/javascript	etag:W/%222eeee6c82e1b244d63429540a9c5ab5f-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/scroll-trigger.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/scroll-trigger.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:12	9139/9139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b5df68a639180b3c53891cac3327d372-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/vendor/parallax-scroll.min.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/vendor/parallax-scroll.min.js	(from https://te.dynamiclayers.net/softgen/)
13:39:12	1910/1910	---MCZ	200	added ('OK')	application/javascript	etag:W/%22357da5da947549f04f068e16545a6772-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/mailchimp.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/mailchimp.js	(from https://te.dynamiclayers.net/softgen/)
13:39:12	15123/15123	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd9f66fead80188319b5697c9ead2619-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/js/main.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/js/main.js	(from https://te.dynamiclayers.net/softgen/)
13:39:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2007%20Aug%202025%2008:09:13%20GMT	https://te.dynamiclayers.net/cdn-cgi/challenge-platform/scripts/jsd/main.js	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://te.dynamiclayers.net/softgen/)
13:39:13	10135/10135	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2007%20Aug%202025%2008:09:13%20GMT	https://te.dynamiclayers.net/cdn-cgi/challenge-platform/h/b/scripts/jsd/8359bcf47b68/main.js?	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/cdn-cgi/challenge-platform/h/b/scripts/jsd/8359bcf47b68/maind41d.js	(from https://te.dynamiclayers.net/softgen/)
13:39:14	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d92383a7d09a29f7a445b4642a175d9d-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.eot	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:14	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d92383a7d09a29f7a445b4642a175d9d-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.eot?	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400d41d.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:14	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%22c22f15944c47f12b47f889d66a2da103-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.woff2	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.woff2	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:15	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%220d6a2f1e2c4831efcc7acecd34d3b4b8-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.woff	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.woff	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:15	156072/156072	---MCZ	200	added ('OK')	font/ttf	etag:W/%223657bd87a886b4ce31a735e42cdf9f2b-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.ttf	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.ttf	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:16	927335/927335	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a284179478ba48aa4101086eeee482f3-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-brands-400.svg	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:16	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22659063a04109b7c89e07ce5660912b9d-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.eot	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:16	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22659063a04109b7c89e07ce5660912b9d-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.eot?	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400d41d.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:17	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%222700b3c62410d2382e2ee368a01ff942-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.woff2	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.woff2	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:17	15489/15489	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ca7e6812b2085a9d70a55fcd9dd7d71f-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.woff	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.woff	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:17	33724/33724	---MCZ	200	added ('OK')	font/ttf	etag:W/%22076955e3752653ebbf651fdd318e4942-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.ttf	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.ttf	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:18	113535/113535	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2203ef1a79a8eaadede766b0469ccc2ed2-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-regular-400.svg	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:18	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22489088e8edd8d1cae9880628dec5c2ba-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.eot	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:19	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22e794efd2ac07fc3f63f896c70b6c736d-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.woff2	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.woff2	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:19	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22489088e8edd8d1cae9880628dec5c2ba-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.eot?	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900d41d.eot	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:20	125421/125421	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22d71d32209a9c0efafa88b3319fd6bfdb-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.woff	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.woff	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:20	226128/226128	---MCZ	200	added ('OK')	font/ttf	etag:W/%2289f14c42984d82ffed4dcb094ac8a6ca-ssl%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.ttf	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.ttf	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:21	54742/54742	---M--	200	added ('OK')	image/png	etag:%222a81ab721a8e09e3daa3bb61a8424a06-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/wave-line.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/wave-line.png	(from https://te.dynamiclayers.net/softgen/assets/css/common-style.css)
13:39:21	923151/923151	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22385a51e4122a77d90051673325185c11-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/fonts/la-solid-900.svg	(from https://te.dynamiclayers.net/softgen/assets/css/line-awesome.min.css)
13:39:21	82012/82012	---M--	200	added ('OK')	image/png	etag:%22c81f88ac05a3f3107de998e0979fa0b4-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/geometric-bg01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/geometric-bg01.png	(from https://te.dynamiclayers.net/softgen/assets/css/common-style.css)
13:39:22	57440/57440	---M--	200	added ('OK')	image/png	etag:%22be6ea705961602c62612c825c846fc00-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hexagon-pattern01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hexagon-pattern01.png	(from https://te.dynamiclayers.net/softgen/assets/css/common-style.css)
13:39:22	65968/65968	---M--	200	added ('OK')	image/png	etag:%225681f87e4768d7c29a2c7920a8c50f40-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hexagon-pattern02.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hexagon-pattern02.png	(from https://te.dynamiclayers.net/softgen/assets/css/common-style.css)
13:39:23	581178/581178	---M--	200	added ('OK')	image/jpeg	etag:%22078af7f42b2978317d4fdd43f921de63-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/gradiant-bg-1.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/gradiant-bg-1.jpg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:23	3307538/3307538	---M--	200	added ('OK')	image/jpeg	etag:%22e4c1681d2214169b3b707e80fbaa2eee-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/gradiant-bg-2.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/gradiant-bg-2.jpg	(from https://te.dynamiclayers.net/softgen/assets/css/common-style.css)
13:39:23	40612/40612	---M--	200	added ('OK')	image/png	etag:%228b97eb7cc52673fb292384f0b18330b2-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hero-element01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hero-element01.png	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:24	100312/100312	---M--	200	added ('OK')	image/png	etag:%22a9aa3793e788ecbf77a32e793db17bfd-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hero-element02.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hero-element02.png	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:24	52752/52752	---M--	200	added ('OK')	image/png	etag:%22e836b1dede431092a11c8d89995500bd-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hero-element03.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hero-element03.png	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:24	16204/16204	---M--	200	added ('OK')	image/png	etag:%22f9a9625a7abaf9b2070efb338e34ef37-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hero-element04.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hero-element04.png	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:25	30764/30764	---M--	200	added ('OK')	image/png	etag:%22a25b43e00cc56ed25c53a87f266c38f8-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/hero-element05.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/hero-element05.png	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:25	167096/167096	---M--	200	added ('OK')	image/jpeg	etag:%22f0c49c72e1ed14d206d1f78a2fbeb7ea-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/gradiant-bg-3.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/gradiant-bg-3.jpg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:26	428/428	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226a5a64b13a0af8510e9113bbdacf329d-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/bg-shape01.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/bg-shape01.svg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:26	865/865	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a5a72e2e888f4a2ff61e731ca4957549-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/bg-shape02.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/bg-shape02.svg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:26	701933/701933	---M--	200	added ('OK')	image/jpeg	etag:%22dac7ed385b84c532ca39131a305c9997-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/gradiant-bg-4.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/gradiant-bg-4.jpg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:27	11866/11866	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225092f3bb152324d539f13021436edb94-ssl-df%22	https://te.dynamiclayers.net/softgen/assets/img/paper-plane.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/paper-plane.svg	(from https://te.dynamiclayers.net/softgen/assets/css/main.css)
13:39:27	675/675	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8ab9f293e3f8bcb5af01315a52e01cd-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/apple.svg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/apple.svg	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:28	277751/277751	---M--	200	added ('OK')	image/png	etag:%2256fa9f6c939be76e606a27cfbfa41a0c-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration04.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration04.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:28	93565/93565	---M--	200	added ('OK')	image/png	etag:%2291ff2efe1e522a176ae944f299d24345-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/bell-illustration.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/bell-illustration.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:28	9983/9983	---M--	200	added ('OK')	image/png	etag:%224cd378ce68d49ba913320026df667aa5-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/bell-notification.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/bell-notification.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:29	56352/56352	---M--	200	added ('OK')	image/png	etag:%22b04bf6e804ee12f26ceeb0e55127fb4d-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/coin01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/coin01.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:29	44613/44613	---M--	200	added ('OK')	image/png	etag:%222f4328f6b6ce61a7d7d2a37bbbfb4e80-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/coin02.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/coin02.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:30	43388/43388	---M--	200	added ('OK')	image/png	etag:%22418c0f536a5e50ff0b5fdf8cfa8d36f3-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/coin03.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/coin03.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:30	44494/44494	---M--	200	added ('OK')	image/png	etag:%22fc20e0f9e055a28fdfd5678b4eaaf4c2-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/coin04.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/coin04.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:31	50246/50246	---M--	200	added ('OK')	image/png	etag:%22c3973896119cfe07abb14aaab4b937d0-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/coin05.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/coin05.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:31	41540/41540	---M--	200	added ('OK')	image/png	etag:%22762300f405d33ddf7fe408febb7f6dc1-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/app-users.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/app-users.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:31	42104/42104	---M--	200	added ('OK')	image/png	etag:%22d48a3f4344abc225116a737f115e6a64-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/icons/icon13.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/icons/icon13.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:32	226708/226708	---M--	200	added ('OK')	image/png	etag:%22af7fc95fd59b59c3a99b8648d26b14c4-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/tab-img01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/tab-img01.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:32	197433/197433	---M--	200	added ('OK')	image/png	etag:%224a29445ea181ed4c6be047240f43773d-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/tab-img02.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/tab-img02.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:33	143743/143743	---M--	200	added ('OK')	image/png	etag:%2255080a4106118aefcc6f7e5774f5119c-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/tab-img03.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/tab-img03.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:33	49915/49915	---M--	200	added ('OK')	image/png	etag:%229a78b07ebc40a766b6cfc731e160e254-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/uikit09.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/uikit09.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:34	2724/2724	---M--	200	added ('OK')	image/png	etag:%226cb7c0217c3748d2d49fbf6d840b3f05-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/appstore.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/appstore.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:34	3116/3116	---M--	200	added ('OK')	image/png	etag:%22900279a1b9f1315f17b160ec920a2c38-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/playstore.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/playstore.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:35	122118/122118	---M--	200	added ('OK')	image/png	etag:%22a8515ad8dec4cdce8efc5ce1a97d731d-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration05.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration05.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:35	39764/39764	---M--	200	added ('OK')	image/png	etag:%22dcc64e5a68324876780197bc179f6abc-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/element-6.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/element-6.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:36	40862/40862	---M--	200	added ('OK')	image/png	etag:%22489020463d4f1b4d96099f65a2a6f494-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/element-7.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/element-7.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:36	43394/43394	---M--	200	added ('OK')	image/png	etag:%2293cc020401e10111ac4d80e95c0f72a2-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/element-8.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/element-8.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:36	47844/47844	---M--	200	added ('OK')	image/png	etag:%22ca0649bda53c2afa4e0f10727eddaa17-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/element-9.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/element-9.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:37	34661/34661	---M--	200	added ('OK')	image/png	etag:%22990f3c45bd8a355fc19c71a135c3c1d4-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/element-10.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/element-10.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:37	26819/26819	---M--	200	added ('OK')	image/png	etag:%22c163f4fa03100145ecb6f5a0ee277c55-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/cloud01.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/cloud01.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:38	25459/25459	---M--	200	added ('OK')	image/png	etag:%22b7e976cb1ceb7902c7a9de71d68ff77b-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/cloud02.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/cloud02.png	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:38	413417/413417	---M--	200	added ('OK')	image/jpeg	etag:%227d98a3a65f05394507ddcab8752ffa72-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-1.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-1.jpg	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:39	208825/208825	---M--	200	added ('OK')	image/jpeg	etag:%22cd4950070dfe6ccb0b85b76bd4975d3f-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-2.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-2.jpg	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:39	438145/438145	---M--	200	added ('OK')	image/jpeg	etag:%229321cf9b41140515d18a7e28e8ad6331-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/post-3.jpg	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/post-3.jpg	(from https://te.dynamiclayers.net/softgen/index-2)
13:39:39	4221/4221	---M--	200	added ('OK')	image/png	etag:%2287f63f57bb9521417f1deeb4ff8c4af8-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/logo-light.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/logo-light.png	(from https://te.dynamiclayers.net/softgen/index-3)
13:39:40	258915/258915	---M--	200	added ('OK')	image/png	etag:%229fa9428412c3fcb4a2ff660f3822bce1-ssl%22	https://te.dynamiclayers.net/softgen/assets/img/illustration07.png	E:/Final%20Website/trishulasTech%20Website/te.dynamiclayers.net/softgen/assets/img/illustration07.png	(from https://te.dynamiclayers.net/softgen/index-3)
